"","Equil.pop","Equil.sd","speed","harvest","thresh"
"340",220.126553618652,0.0492670238833375,0.32,0.03,NA
"341",1.02875831950849,0.237603716480657,0.32,0.04,NA
"342",1.21838427291464e-18,3.06272740388715e-18,0.32,0.05,NA
"343",5.94416351671988e-37,2.16905666879531e-36,0.32,0.06,NA
"344",2.05920132180032e-55,9.29175836305559e-55,0.32,0.07,NA
"345",4.89279535995436e-74,2.56373252226173e-73,0.32,0.08,NA
"346",7.3664579466359e-93,4.33308802921949e-92,0.32,0.09,NA
"347",5.1853686489628e-112,3.35229070905829e-111,0.32,0.1,NA
"348",2.51811211049984e-133,1.76341065111185e-132,0.32,0.11,NA
"349",4.72666255851046e-158,3.54776413776929e-157,0.32,0.12,NA
"350",2.66512320819336e-183,0,0.32,0.13,NA
"351",8.15093375321401e-209,0,0.32,0.14,NA
"352",1.49137049914385e-234,0,0.32,0.15,NA
"353",1.68299757705289e-260,0,0.32,0.16,NA
"354",1.18362784753692e-286,0,0.32,0.17,NA
"355",5.19969307254736e-313,0,0.32,0.18,NA
"356",5.05429155695595e-321,0,0.32,0.19,NA
"357",5.05429155695595e-321,0,0.32,0.2,NA
"358",718.715396017861,0,0.34,0,NA
"359",491.105632326511,0.0328288088557064,0.34,0.01,NA
"360",261.228785280612,0.0352014688266649,0.34,0.02,NA
"361",29.1260154827052,0.0396542841013543,0.34,0.03,NA
"362",2.68988410805715e-15,6.04136491376362e-15,0.34,0.04,NA
"363",1.81319679797573e-33,6.27918123598493e-33,0.34,0.05,NA
"364",8.85020074023767e-52,3.85665192088866e-51,0.34,0.06,NA
"365",3.06746431553482e-70,1.56516973604279e-69,0.34,0.07,NA
"366",7.29239291685271e-89,4.19744152807587e-88,0.34,0.08,NA
"367",1.09854200141253e-107,6.97168144067133e-107,0.34,0.09,NA
"368",7.73739281685419e-127,5.33098343924416e-126,0.34,0.1,NA
"369",3.77952409668603e-148,2.79572994891399e-147,0.34,0.11,NA
"370",7.18994723507154e-173,0,0.34,0.12,NA
"371",4.09762271668739e-198,0,0.34,0.13,NA
"372",1.26423896898302e-223,0,0.34,0.14,NA
"373",2.33025177339664e-249,0,0.34,0.15,NA
"374",2.64628980354669e-275,0,0.34,0.16,NA
"375",1.87134729908383e-301,0,0.34,0.17,NA
"376",5.05429155695595e-321,0,0.34,0.18,NA
"377",5.05429155695595e-321,0,0.34,0.19,NA
"378",5.05429155695595e-321,0,0.34,0.2,NA
"379",521.702760676841,0,0.36,0,NA
"380",292.682374371018,0.0214113614467006,0.36,0.01,NA
"381",61.3720092748493,0.00906192328072293,0.36,0.02,NA
"382",1.15764685776528e-12,2.32680290918759e-12,0.36,0.03,NA
"383",1.16562661090749e-30,3.85267788947532e-30,0.36,0.04,NA
"384",8.61975237725674e-49,3.642504632665e-48,0.36,0.05,NA
"385",4.62175603429826e-67,2.30334602226884e-66,0.36,0.06,NA
"386",1.7620810089727e-85,9.94689974715813e-85,0.36,0.07,NA
"387",4.6143466127765e-104,2.87954579607565e-103,0.36,0.08,NA
"388",7.66771254774632e-123,5.20440146316502e-122,0.36,0.09,NA
"389",5.96599379863249e-142,4.35333935317855e-141,0.36,0.1,NA
"390",3.23813163733918e-163,2.22275874948508e-162,0.36,0.11,NA
"391",6.89870227606961e-188,0,0.36,0.12,NA
"392",4.40055791631395e-213,0,0.36,0.13,NA
"393",1.51964371086622e-238,0,0.36,0.14,NA
"394",3.13646471140918e-264,0,0.36,0.15,NA
"395",3.9913791772991e-290,0,0.36,0.16,NA
"396",3.16606499941992e-316,0,0.36,0.17,NA
"397",5.05923221341436e-321,0,0.36,0.18,NA
"398",5.05923221341436e-321,0,0.36,0.19,NA
"399",5.05923221341436e-321,0,0.36,0.2,NA
"400",313.246659730705,0,0.38,0,NA
"401",81.6982564948159,0.0159390347554581,0.38,0.01,NA
"402",4.70520049599778e-11,8.71053473899333e-11,0.38,0.02,NA
"403",5.84356034639986e-29,1.87341097672938e-28,0.38,0.03,NA
"404",5.37419993533896e-47,2.22727885259705e-46,0.38,0.04,NA
"405",3.62595158489441e-65,1.78079842938949e-64,0.38,0.05,NA
"406",1.77174413152479e-83,9.8825901247483e-83,0.38,0.06,NA
"407",6.14857730254519e-102,3.79794735778771e-101,0.38,0.07,NA
"408",1.46384678619412e-120,9.84678861166623e-120,0.38,0.08,NA
"409",2.20883270227713e-139,1.59882858123609e-138,0.38,0.09,NA
"410",1.55868627446909e-158,1.20325222506487e-157,0.38,0.1,NA
"411",7.69248375699089e-180,0,0.38,0.11,NA
"412",1.49681090702667e-204,0,0.38,0.12,NA
"413",8.6936550442358e-230,0,0.38,0.13,NA
"414",2.72623465643959e-255,0,0.38,0.14,NA
"415",5.09728458374087e-281,0,0.38,0.15,NA
"416",5.86313574481206e-307,0,0.38,0.16,NA
"417",5.05429155695595e-321,0,0.38,0.17,NA
"418",5.05429155695595e-321,0,0.38,0.18,NA
"419",5.05429155695595e-321,0,0.38,0.19,NA
"420",5.05429155695595e-321,0,0.38,0.2,NA
"421",93.2423455464681,2.01258896705858e-06,0.4,0,NA
"422",4.29617205351393e-10,7.51857115854926e-10,0.4,0.01,NA
"423",7.15241344855205e-28,2.24662024731296e-27,0.4,0.02,NA
"424",8.88418271457954e-46,3.63243184566957e-45,0.4,0.03,NA
"425",8.17361329681069e-64,3.97175073752405e-63,0.4,0.04,NA
